"Step","melting_softmax_runseed=4 - training/episode/reward","melting_softmax_runseed=4 - training/episode/reward__MIN","melting_softmax_runseed=4 - training/episode/reward__MAX","melting_softmax_runseed=3 - training/episode/reward","melting_softmax_runseed=3 - training/episode/reward__MIN","melting_softmax_runseed=3 - training/episode/reward__MAX","melting_softmax_runseed=2 - training/episode/reward","melting_softmax_runseed=2 - training/episode/reward__MIN","melting_softmax_runseed=2 - training/episode/reward__MAX","melting_softmax_runseed=1 - training/episode/reward","melting_softmax_runseed=1 - training/episode/reward__MIN","melting_softmax_runseed=1 - training/episode/reward__MAX","melting_softmax_runseed=0 - training/episode/reward","melting_softmax_runseed=0 - training/episode/reward__MIN","melting_softmax_runseed=0 - training/episode/reward__MAX"
"26509952","4430","4430","4430","","","","","","","","","","","",""
"26510144","","","","","","","","","","4872","4872","4872","","",""
"26510336","","","","4409","4409","4409","","","","","","","","",""
"26510592","4366","4366","4366","","","","","","","","","","","",""
"26510784","","","","","","","","","","","","","4655","4655","4655"
"26511040","4803","4803","4803","","","","","","","","","","","",""
"26511296","","","","4336","4336","4336","","","","","","","","",""
"26511424","","","","","","","-5000","-5000","-5000","","","","","",""
"26511680","4885","4885","4885","","","","","","","4452","4452","4452","","",""
"26512128","","","","","","","","","","","","","4694","4694","4694"
"26512704","","","","4506","4506","4506","","","","","","","","",""
"26513792","","","","","","","","","","4831","4831","4831","","",""
"26513920","","","","","","","","","","4104","4104","4104","","",""
"26514304","","","","4758","4758","4758","","","","","","","","",""
"26514496","","","","","","","","","","4166","4166","4166","","",""
"26514560","","","","4646","4646","4646","","","","","","","","",""
"26514880","4326","4326","4326","","","","","","","","","","","",""
"26515072","","","","4251","4251","4251","","","","","","","","",""
"26515200","4868","4868","4868","","","","","","","","","","","",""
"26515328","4500","4500","4500","","","","","","","","","","","",""
"26515392","4336","4336","4336","","","","","","","","","","","",""
"26515520","","","","3324","3324","3324","","","","","","","","",""
"26516288","","","","","","","","","","","","","4605","4605","4605"
"26516736","","","","","","","","","","","","","4693","4693","4693"
"26517056","4033","4033","4033","","","","","","","","","","","",""
"26517504","","","","","","","","","","","","","4751","4751","4751"
"26518080","","","","","","","","","","4790","4790","4790","","",""
"26518848","","","","","","","","","","4717","4717","4717","","",""
"26518912","4865","4865","4865","","","","","","","","","","","",""
"26519104","","","","4751","4751","4751","","","","","","","","",""
"26519680","4548","4548","4548","","","","","","","","","","","",""
"26519744","4227","4227","4227","","","","","","","","","","","",""
"26519872","","","","4550","4550","4550","","","","","","","4800","4800","4800"
"26520128","","","","","","","","","","4829","4829","4829","","",""
"26520896","","","","","","","","","","","","","4822","4822","4822"
"26521216","4845","4845","4845","4502","4502","4502","","","","","","","","",""
"26521408","","","","","","","-5000","-5000","-5000","","","","","",""
"26521728","","","","4443","4443","4443","","","","4561","4561","4561","","",""
"26521984","4193","4193","4193","","","","","","","","","","","",""
"26522880","","","","","","","","","","4726","4726","4726","","",""
"26523456","","","","4282","4282","4282","","","","","","","","",""
"26523776","4131","4131","4131","","","","","","","","","","","",""
"26524032","","","","","","","","","","","","","4723","4723","4723"
"26524096","","","","","","","","","","4415","4415","4415","","",""
"26524288","","","","","","","","","","4686","4686","4686","","",""
"26524736","","","","","","","","","","4602","4602","4602","","",""
"26524928","4843","4843","4843","","","","","","","","","","","",""
"26524992","4849","4849","4849","","","","","","","4162","4162","4162","","",""
"26525312","","","","4160","4160","4160","","","","","","","4479","4479","4479"
"26525376","4899","4899","4899","","","","","","","","","","","",""
"26525824","","","","","","","-5000","-5000","-5000","","","","","",""
"26525888","","","","","","","","","","","","","4741","4741","4741"
"26526016","","","","","","","","","","","","","4479","4479","4479"
"26526400","","","","","","","","","","","","","4548","4548","4548"
"26526848","","","","","","","","","","4794","4794","4794","","",""
"26527360","","","","","","","","","","3769","3769","3769","","",""
"26527488","","","","4346","4346","4346","","","","","","","","",""
"26527680","","","","3539","3539","3539","","","","","","","","",""
"26528640","4790","4790","4790","","","","","","","","","","","",""
"26528704","","","","","","","","","","4921","4921","4921","","",""
"26529024","","","","","","","","","","4190","4190","4190","","",""
"26529152","","","","","","","","","","4503","4503","4503","","",""
"26529216","","","","4184","4184","4184","","","","","","","","",""
"26529344","","","","4354","4354","4354","","","","","","","","",""
"26530176","","","","4870","4870","4870","","","","","","","","",""
"26530560","","","","4364","4364","4364","","","","","","","","",""
"26530816","4701","4701","4701","","","","","","","","","","","",""
"26530944","","","","4856","4856","4856","","","","","","","4495","4495","4495"
"26531328","4572","4572","4572","","","","","","","","","","","",""
"26531392","","","","4304","4304","4304","","","","","","","","",""
"26531840","","","","","","","","","","4476","4476","4476","","",""
"26532416","4597","4597","4597","","","","","","","","","","","",""
"26532480","","","","4691","4691","4691","","","","","","","","",""
"26532800","4736","4736","4736","","","","","","","4894","4894","4894","","",""
"26532864","","","","4818","4818","4818","","","","","","","","",""
"26532992","4650","4650","4650","","","","","","","","","","","",""
"26533632","","","","","","","-5000","-5000","-5000","","","","","",""
"26533760","","","","","","","","","","4830","4830","4830","","",""
"26534336","4854","4854","4854","","","","","","","","","","","",""
"26534464","","","","","","","","","","","","","4866","4866","4866"
"26535296","","","","4452","4452","4452","","","","","","","","",""
"26535360","4631","4631","4631","","","","","","","","","","","",""
"26535680","","","","","","","-5000","-5000","-5000","","","","","",""
"26536128","3673","3673","3673","","","","","","","","","","","",""
"26536576","","","","","","","","","","4924","4924","4924","","",""
"26536640","","","","4553","4553","4553","","","","","","","","",""
"26536704","","","","","","","","","","","","","4704","4704","4704"
"26536896","","","","","","","","","","4435","4435","4435","","",""
"26536960","","","","","","","","","","","","","4474","4474","4474"
"26537152","","","","4377","4377","4377","","","","","","","","",""
"26537792","","","","4900","4900","4900","","","","","","","","",""
"26537984","4915","4915","4915","","","","","","","","","","4492","4492","4492"
"26538304","4751","4751","4751","","","","","","","","","","","",""
"26538368","4241","4241","4241","","","","","","","","","","","",""
"26538496","","","","4542","4542","4542","","","","","","","","",""
"26538752","","","","4790","4790","4790","","","","","","","","",""
"26538816","4388","4388","4388","","","","","","","","","","","",""
"26538880","4727","4727","4727","","","","","","","","","","","",""
"26539328","","","","3950","3950","3950","","","","","","","","",""
"26539648","","","","","","","","","","","","","4640","4640","4640"
"26539776","","","","","","","","","","","","","4909","4909","4909"
"26540288","","","","","","","","","","","","","4697","4697","4697"
"26541440","","","","2885","2885","2885","","","","","","","","",""
"26541760","4625","4625","4625","","","","","","","","","","","",""
"26542336","4735","4735","4735","","","","","","","","","","","",""
"26542400","","","","","","","-5000","-5000","-5000","","","","","",""
"26542528","","","","4083","4083","4083","","","","4173","4173","4173","","",""
"26542656","","","","","","","","","","4821","4821","4821","","",""
"26542912","4373","4373","4373","","","","","","","","","","","",""
"26542976","","","","","","","","","","","","","4900","4900","4900"
"26545728","4657","4657","4657","","","","","","","","","","","",""
"26546624","","","","4499","4499","4499","","","","","","","","",""
"26546816","4716","4716","4716","","","","","","","","","","","",""
"26547200","","","","","","","","","","4844","4844","4844","","",""
"26547264","4814","4814","4814","","","","","","","","","","","",""
"26547392","","","","","","","","","","4258","4258","4258","","",""
"26547520","","","","","","","","","","4741","4741","4741","","",""
"26547712","","","","","","","","","","4643","4643","4643","","",""
"26548160","","","","4785","4785","4785","","","","","","","","",""
"26548224","","","","4086","4086","4086","","","","","","","","",""
"26548288","4840","4840","4840","","","","","","","","","","","",""
"26549376","","","","","","","","","","4794","4794","4794","","",""
"26549504","","","","","","","","","","","","","4611","4611","4611"
"26549696","","","","","","","","","","4382","4382","4382","","",""
"26550208","","","","","","","-5000","-5000","-5000","","","","","",""
"26551936","4310","4310","4310","","","","","","","","","","","",""
"26552000","","","","","","","","","","","","","4746","4746","4746"
"26552576","","","","4662","4662","4662","","","","","","","4717","4717","4717"
"26552896","4832","4832","4832","","","","","","","","","","","",""
"26553280","","","","","","","","","","4513","4513","4513","","",""
"26553472","","","","","","","","","","","","","4815","4815","4815"
"26553728","","","","4751","4751","4751","","","","4562","4562","4562","","",""
"26555072","","","","","","","","","","","","","4788","4788","4788"
"26555136","","","","4261","4261","4261","","","","","","","","",""
"26555648","","","","","","","-5000","-5000","-5000","","","","","",""
"26556032","","","","4168","4168","4168","","","","","","","","",""
"26556096","","","","","","","","","","","","","3980","3980","3980"
"26556544","","","","","","","","","","","","","4384","4384","4384"
"26556608","","","","4414","4414","4414","","","","","","","","",""
"26556864","","","","","","","","","","4888","4888","4888","","",""
"26557248","","","","4787","4787","4787","","","","","","","","",""
"26557376","4702","4702","4702","","","","","","","","","","","",""
"26557568","","","","","","","-5000","-5000","-5000","4199","4199","4199","","",""
"26557632","","","","4571","4571","4571","","","","","","","","",""
"26558080","","","","","","","","","","","","","4835","4835","4835"
"26558272","","","","","","","","","","","","","4784","4784","4784"
"26558336","","","","","","","","","","","","","4862","4862","4862"
"26558848","","","","4257","4257","4257","","","","","","","","",""
"26558976","","","","","","","","","","4893","4893","4893","","",""
"26559104","","","","4657","4657","4657","","","","","","","","",""
"26559680","4308","4308","4308","","","","","","","","","","","",""
"26559808","","","","","","","","","","","","","4752","4752","4752"
"26559936","","","","","","","-5000","-5000","-5000","4550","4550","4550","","",""
"26560000","4620","4620","4620","","","","","","","3766","3766","3766","","",""
"26560448","","","","4588","4588","4588","","","","","","","","",""
"26561024","","","","","","","","","","","","","4666","4666","4666"
"26561600","4812","4812","4812","","","","","","","","","","","",""
"26562624","4825","4825","4825","","","","","","","","","","","",""
"26562688","","","","","","","","","","","","","4427","4427","4427"
